"verified_type, twitter id, observation id",text,user_screen_name,st_y,st_x,location_full_name,location_country,created_at,Total Votes,Score
"(pos,598278759783997440,598278759783997440)",Aurora visible from Holy Island. Quite faint green with small pillars but it's there. Let's hope it picks up. #aurora,Astro_Matt27,55.65632913,-1.827878339,"Holy Island, ENG",United Kingdom,2015-05-13 00:09:06+00,2,2
"(pos,598322136680370176,598322136680370176)","Lots of cloud cover tonight, but #aurora spotted in southwest Wisconsin.",GLAHsolarmax,44.49034476,-90.01331287,"Wisconsin, WI",United States,2015-05-13 03:01:28+00,2,2
"(pos,598322518668222464,598322518668222464)",Bright aurora now northern horizon..southern Wisconsin,eljakeo30,44.47476092,-90.02806487,"Wisconsin, WI",United States,2015-05-13 03:02:59+00,2,2
"(pos,598326213589905408,598326213589905408)",Ahh the sight of the #northernlights in Thunder Bay,CouttsBill,48.37641219,-89.28185092,"Thunder Bay, 08",Canada,2015-05-13 03:17:40+00,2,2
"(pos,598327415111311360,598327415111311360)","Insane aurora pillars in New Auburn,Wi. Probly my best shots of my career. Unreal. http://t.co/ROXcUJMhSu",WiStrmChaser,45.19894593,-91.58783776,"New Auburn, WI",United States,2015-05-13 03:22:26+00,2,2
"(pos,598331032715317249,598331032715317249)",#Aurora is out in Minnesota and Wisconsin. Yes! My reading of the stats led aurora chasers to a good display! I'm happy. :-),mfkaelin,46.24317453,-94.26644263,"Minnesota, MN",United States,2015-05-13 03:36:49+00,4,2
"(pos,598352310671175680,598352310671175680)",The #aurora has come out to play in eastern Iowa. Get outside of city lights and look north! #iawx http://t.co/Ms4m0qbL8q,dangottschalk,41.98982847,-93.50140511,"Iowa, IA",United States,2015-05-13 05:01:22+00,2,2
"(pos,598357281240010752,598357281240010752)","Faint #aurora now visible over southeast #Edmonton

#yeg #NorthernLights",UAlbertaELP,53.54908115,-113.4693634,"Edmonton, 01",Canada,2015-05-13 05:21:07+00,2,2
"(pos,598360279823482883,598360279823482883)",And last one is the best (orange is streetlight) #yeg #aurora Edmonton  cc @TamithaSkov http://t.co/on7nmjZBK6,JayIsPainting,53.53721127,-113.4734635,"Edmonton, 01",Canada,2015-05-13 05:33:02+00,2,2
"(pos,598362889045430272,598362889045430272)",Some #aurora as seen from Lumsden area facing east towards #Regina http://t.co/tNQsFPvcef,DJHardwired,50.63240199,-104.873805,"Lumsden, 11",Canada,2015-05-13 05:43:24+00,2,2
"(pos,598363494094770176,598363494094770176)",Big #Aurora tonight in central Alberta! #northernlights,Johnny_B500,52.27191151,-117.4746795,"Alberta, 01",Canada,2015-05-13 05:45:48+00,2,2
"(pos,598367566839484417,598367566839484417)",X marks the #Aurora from Middle Alberta right now. http://t.co/fthWig2aB9,Neil_Zee,52.26981468,-117.4852414,"Alberta, 01",Canada,2015-05-13 06:01:59+00,2,2
"(pos,598379806309289985,598379806309289985)",Got a hint of violet in the #aurora show over Brooks #Alberta which is still going pretty strong if you #LookUp. http://t.co/edCH0llhHN,LaoneHuman,50.56417931,-111.9112078,"Brooks, 01",Canada,2015-05-13 06:50:37+00,2,2
"(pos,598380409819303936,598380409819303936)",@CalgaryRASC pretty good from NW Calgary tonight! Cassiopeia bathing in her #aurora http://t.co/ncbGtioiqB,CDunwald,51.04526551,-114.0983447,"Calgary, 01",Canada,2015-05-13 06:53:01+00,2,2
"(pos,598380628342517760,598380628342517760)",All the #Aurora are straight up tonight here in Middle Alberta. http://t.co/2v33U6knab,Neil_Zee,52.27791605,-117.4842816,"Alberta, 01",Canada,2015-05-13 06:53:53+00,2,2
"(pos,598496794063085568,598496794063085568)",Saw the Aurora Australis from St. Kilda Beach! (Picture taken at 1am) #TEANabroad @ St Kilda Beachâ€_ https://t.co/uWEpWZtApK,ari3lwahine,-34.76125799,138.5113366,"St Kilda Beach, 05",Australia,2015-05-13 14:35:29+00,2,2
"(pos,600491276488806400,600491276488806400)",Aurora is out near Owen Sound ON. Glow is quite bright but little definition. @DTChapmanPics @eljakeo30 @treetanner http://t.co/NBTXqAoTvV,wwxchaser,44.55010868,-80.93216171,"Travelodge Owen Sound On, 08",Canada,2015-05-19 02:40:51+00,2,2
"(pos,600554349899591680,600554349899591680)",#aurora over central Alberta now #explorealberta #yeg @TamithaSkov #albertaaurorachasers @SolarHam http://t.co/oX3fQkbCWS,Wherezjeff,52.27513545,-117.4785111,"Alberta, 01",Canada,2015-05-19 06:51:29+00,2,2
"(pos,600869063556997120,600869063556997120)","Slight glimpse of #aurora over Silver Bay, MN! Northern Lights possible in the northern U.S. tonight!",GLAHsolarmax,47.279082,-91.26407938,"Silver Bay, MN",United States,2015-05-20 03:42:03+00,2,2
"(pos,607805850120519680,607805850120519680)",Phone edit from camera near Wilton Iowa. #iawx #Aurora @IAStormChasing @WXSchnack @WeatherNation @NASASocial http://t.co/weq4VNXCKC,PBrooksISCN,41.9925351,-93.50383624,"Iowa, IA",United States,2015-06-08 07:06:21+00,2,2
"(pos,607810123034066944,607810123034066944)",I don't know who else is #LookingUp in #Alberta but there sure is a nice #Aurora show happening:-) http://t.co/rpSQwVl39X,LaoneHuman,52.26422007,-117.4899829,"Alberta, 01",Canada,2015-06-08 07:23:20+00,2,2
"(pos,609994970041200640,609994970041200640)",Just saw some incredible aurora front ny front lawn in Regina . 2am 14Jun2915,DJHardwired,50.50107319,-104.6764039,"Regina, Saskatchewan",Canada,2015-06-14 08:05:08+00,2,2
"(pos,609996883256160258,609996883256160258)",2:02am. My northern view June 14th 2015 @TamithaSkov #aurora http://t.co/Mi8yEnRDrl,DJHardwired,50.49267892,-104.6795731,"Regina, Saskatchewan",Canada,2015-06-14 08:12:44+00,4,2
"(pos,612876064973438976,612876064973438976)",Yes can see aurora from front yard now http://t.co/EP3Anp0t1a,DJHardwired,50.49920481,-104.6838244,"Regina, Saskatchewan",Canada,2015-06-22 06:53:35+00,2,2
"(pos,613118214046904325,613118214046904325)",Seeing green auroral glow on northern horizon from here in Dublin City (!) tonight. Once in a blue moon event. #aurora #Ireland #Dublin,petertgallagher,53.3321469,-6.267144939,"Dublin, L",Ireland,2015-06-22 22:55:48+00,2,2
"(pos,613121308826726400,613121308826726400)",m8s I just saw the aurora borealis from someone's back garden in Crewe r u all jelly or what,Deve2k,53.08757503,-2.471468067,"Crewe, ENG",United Kingdom,2015-06-22 23:08:05+00,2,2
"(pos,613171434307891200,613171434307891200)",The Northern Lights are just starting to show here in northern Maine. #aurora,jackcaron,45.47748305,-69.28441786,"Maine, ME",United States,2015-06-23 02:27:16+00,5,3
"(pos,613183431527108608,613183431527108608)","@Slublog go outside to the wooded part of Maine (IOW, Maine)- aurora visible.",ConArtCritic,45.48167509,-69.27205959,"Maine, ME",United States,2015-06-23 03:14:57+00,2,2
"(pos,613186994470916096,613186994470916096)",Driving through middle of nowhere Wisconsin = motha fuggin Aurora Borealis. #badass,missannielynn,44.49488424,-90.02458687,"Wisconsin, WI",United States,2015-06-23 03:29:06+00,4,4
"(pos,613188295309131777,613188295309131777)","Aurora Borealis visible to the north near Hays, KS #PECAN15 http://t.co/rmnlaccJDp",WxDeFlitch,38.86621511,-99.34101396,"Hays, KS",United States,2015-06-23 03:34:16+00,5,3
"(pos,613188922877743104,613188922877743104)",Awesome curtains of northern lights overhead inHayward Wisconsin now. #LookUp #aurora #openWWT #spaceweather,starryboards,44.49152594,-90.02453838,"Wisconsin, WI",United States,2015-06-23 03:36:46+00,2,2
"(pos,613189240445235201,613189240445235201)",Seeing the #northernlights in summer man. This is when I appreciate living in the northland #Minnesota,emyhodgey5,46.22875882,-94.26745042,"Minnesota, MN",United States,2015-06-23 03:38:02+00,4,4
"(pos,613191637561315328,613191637561315328)","Aurora Borealis is visible in Champlin, Minnesota. Very dull but visible. Been over 10 years since ive seen them #NorthernLights",storm_chaser82,46.23898045,-94.25841721,"Minnesota, MN",United States,2015-06-23 03:47:33+00,5,3
"(pos,613194267968692224,613194267968692224)",Aurora with possible satellite?Spectacular show in Kansas! @spann @Ginger_Zee http://t.co/G326VJayq4,WxDeFlitch,38.49926003,-98.50369993,"Kansas, KS",United States,2015-06-23 03:58:00+00,6,2
"(pos,613197924856561664,613197924856561664)","The #northernlights are out in the #Fargo N.D., Moorhead Minn. area. @NorthLightAlert http://t.co/TrHGlFGY9W",SnyderShots,46.86394349,-96.80611348,"Fargo, ND",United States,2015-06-23 04:12:32+00,4,2
"(pos,613201486709796865,613201486709796865)",#northernlights visible in Central #Kansas tonight.  2nd time seeing them.  First was in a #sask field with a planter. #AuroraBorealis,SiekerSales,38.33865411,-98.81254565,"Central Kansas Christian Academy, KS",United States,2015-06-23 04:26:41+00,4,4
"(pos,613203449946218496,613203449946218496)",I'm able to see the fair green of the #aurora just outside of Sioux Falls.,blaiseKDLT,43.54512391,-96.72786153,"Sioux Falls, SD",United States,2015-06-23 04:34:29+00,6,4
"(pos,613203812728315904,613203812728315904)",We're up in rural Bloomer and the view is just stunning! Amazing to see the #northernlights and fireflies everywhere. #Wisconsin #upnorth,WEAUHoffman,45.08889235,-91.50134336,"Bloomer, WI",United States,2015-06-23 04:35:56+00,4,4
"(pos,613204537352962048,613204537352962048)",The Aurora Borealis was lovely tonight in Minnesota. Wish I had a wider lens. #Nikon #AuroraBorealis #countryLiving http://t.co/adLzEsE9WB,fotodog,46.24083332,-94.25824966,"Minnesota, MN",United States,2015-06-23 04:38:49+00,5,3
"(pos,613204729103953920,613204729103953920)","The faint (very) faint green glow of the Aurora, seen from Hoboken NJ looking north tonight: http://t.co/8jkEVTYpLI",nymetrowx,40.72270451,-74.04573956,"Hoboken, NJ",United States,2015-06-23 04:39:34+00,4,2
"(pos,613204938689261568,613204938689261568)",The aurora is right over Fargo. It really does dance.,wxmeddler,46.86492092,-96.79121275,"Fargo, ND",United States,2015-06-23 04:40:24+00,3,3
"(pos,613205457595842560,613205457595842560)",The #northernlights in rural Minnesota. Great night for the #auroraborealis http://t.co/bpVCCJkUvY,SnyderShots,46.23906868,-94.26419478,"Minnesota, MN",United States,2015-06-23 04:42:28+00,4,2
"(pos,613205842981031937,613205842981031937)",@NWSSiouxFalls Northern lights visible 2 miles north of Mountain Lake! #aurora,ando209,43.93699575,-94.94365572,"Mountain Lake, MN",United States,2015-06-23 04:44:00+00,5,3
"(pos,613208098807754752,613208098807754752)",The #aurora is directly overhead Now! 10:52pm 22Jun2015 #cellphone shot #regina http://t.co/uLnyWmDUI4,DJHardwired,50.45746071,-104.882417,"Sherwood No. 159, Saskatchewan",Canada,2015-06-23 04:52:58+00,7,5
"(pos,613208152431955968,613208152431955968)",Aurora just north of Lincoln :) http://t.co/W1IACFLSND,cwalker_wx,40.78058998,-96.68490934,"Lincoln, NE",United States,2015-06-23 04:53:11+00,7,5
"(pos,613210075570671616,613210075570671616)",#northernlights over #Fargo N.D. Beautiful night for the #auroraborealis http://t.co/FUXD1GKQgh,SnyderShots,46.86688136,-96.80373917,"Fargo, ND",United States,2015-06-23 05:00:49+00,2,2
"(pos,613210537279655936,613210537279655936)","The #NorthernLights can be seen dancing over Iron Mountain, Michigan right now! Its crazy out there right now!... http://t.co/p7kuMZXEAA",DaRogueReporter,45.79700266,-88.06648035,"Iron Mountain, MI",United States,2015-06-23 05:02:39+00,4,4
"(pos,613211130844987392,613211130844987392)",Shooting Aurora right now http://t.co/f8Qr05we8j,spark8021,49.84022758,-97.44823925,"Headingley, Manitoba",Canada,2015-06-23 05:05:01+00,2,2
"(pos,613211379214872576,613211379214872576)",I am west of Regina Saskatchewan facing east. The #aurora is slightly south of us now. 11:03pm 22Jun2015 http://t.co/uQmc497NeC,DJHardwired,50.47796382,-104.8956749,"Sherwood No. 159, Saskatchewan",Canada,2015-06-23 05:06:00+00,3,3
"(pos,613212051385749504,613212051385749504)",Incredible Aurora Borealis in northern Minnesota tonight.,bun_lucila,46.22724373,-94.2830336,"Minnesota, MN",United States,2015-06-23 05:08:40+00,6,2
"(pos,613212715897585664,613212715897585664)",Waves upon waves of aurora in Circle Pines #mnwx,rldewolf,45.12757849,-93.15445007,"Circle Pines, MN",United States,2015-06-23 05:11:19+00,2,2
"(pos,613212863855919104,613212863855919104)","They're faint, but the #northernlights are visible in #Minneapolis even with the light pollution. #NokomisLife",mplsmartin,44.96714109,-93.28568293,"Minneapolis, MN",United States,2015-06-23 05:11:54+00,2,2
"(pos,613213051756654592,613213051756654592)",Why light pollution matters: Seeing the #northernlights at record strength tonight in New York,Nadyalani,42.98271938,-75.51515373,"New York, NY",United States,2015-06-23 05:12:39+00,2,2
"(pos,613213289192009728,613213289192009728)","Incredible #NorthernLights near Sundance, Wyoming. Really popping right now. #Aurora http://t.co/fIncNoJXmw",LaneLuckie,44.4023171,-104.3952171,"Sundance, WY",United States,2015-06-23 05:13:35+00,4,4
"(pos,613214548800049152,613214548800049152)","Oh my god, I'm in North Dakota right now and I'm watching the Aurora Borealis. _Ÿ˜ç_Ÿ˜ç_ŸŒŒ_ŸŒŒ_ŸŒŒ",jonsaxman,47.48349327,-100.0165581,"North Dakota, ND",United States,2015-06-23 05:18:36+00,2,2
"(pos,613215490647965696,613215490647965696)","If you're bored in Fargo right now, check out the sky, you won't be disappointed â›ºï¸è_ŸŒƒ #NorthernLights",hhendrickson_13,46.87299577,-96.79484403,"Fargo, ND",United States,2015-06-23 05:22:20+00,2,2
"(pos,613215561242128384,613215561242128384)",Aurora Borealis while driving through the beautiful Montana!!!! _Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç,Alexander12Lee,46.97813881,-109.7600456,"Montana, MT",United States,2015-06-23 05:22:37+00,4,2
"(pos,613215798526476288,613215798526476288)","Hey #YYC look up! 
#NorthernLights #AuroraBorealis happening right now in town! #Calgary",SNBillings,51.0376833,-114.1003232,"Calgary, 01",Canada,2015-06-23 05:23:34+00,4,2
"(pos,613223095768231937,613223095768231937)",Aurora Borealis now faintly visible on the horizon just east of Portland in the Columbia River Gorge. #PDX,BradGuayWX,45.51264761,-122.6845372,"Portland, OR",United States,2015-06-23 05:52:33+00,5,3
"(pos,613229436977033216,613229436977033216)",Overhead #AuroraBorealis /#northernlights Visible in #Stevensville #Montana!  https://t.co/iF9JYvnEUB,CC_WxWitch,46.97739722,-109.7552166,"Montana, MT",United States,2015-06-23 06:17:45+00,2,2
"(pos,613229985432629248,613229985432629248)","My #AuroraBorealis photo taken with iPhone6 over Canyon Ferry, #helenamt #mtwx http://t.co/16zHYxCE6w",from1791,46.65153297,-111.7196903,"Canyon Ferry, MT",United States,2015-06-23 06:19:56+00,2,2
"(pos,613242805545140224,613242805545140224)","@GlacierNPS  Standing on the shore of Lake McDonald with my brother, watching the Aurora over Glacier National Park!",NullHypothesis0,48.68778271,-113.819963,"Glacier National Park, MT",United States,2015-06-23 07:10:52+00,3,3
"(pos,613255313907544064,613255313907544064)",I am looking at the aurora borealis right now in Central Wisconsin. First time. http://t.co/8tTogMRxbh,CC_RSS_Feed,44.77240888,-89.69311543,"Central Wisconsin Airport, WI",United States,2015-06-23 08:00:35+00,2,2
"(pos,613553822972137472,613553822972137472)",Aurora is out in S. Ontario. Long exposure but greens and reds are visible. M9stly camera show now.,wwxchaser,49.24206572,-84.51601806,"Ontario, 08",Canada,2015-06-24 03:46:45+00,2,2
"(pos,613811444006670338,613811444006670338)",The Northen light Aurora borealis in Oslo. Norway http://t.co/X1jpvk8Iwk,1dda332412e54f1,59.89624147,10.71847099,"Oslo County, 12",Norway,2015-06-24 20:50:26+00,2,2
"(pos,613920301513089024,613920301513089024)",Hey @1010WINS are you guys seeing this #aurora over NYC?! I got a view in Brooklyn!! My iPhone can't do it justice with the light pollution!,NeilJustin,40.62737842,-73.97507077,"Brooklyn, NY",United States,2015-06-25 04:03:00+00,2,2
"(pos,613979978997219328,613979978997219328)","Weak #northernlights near Edmonton,1:45a. #yeg #yegwx #AuroraBorealis @TamithaSkov @CBCEdmonton @MargeauxMorin http://t.co/1dZmICvemo",Wherezjeff,53.53891887,-113.4722629,"Edmonton, 01",Canada,2015-06-25 08:00:08+00,2,2
"(pos,614082405385646080,614082405385646080)",Aurora Australis from Christchurch in New Zealand. Currently active #aurora #auroraaustralis #fb http://t.co/WrVCEPF93N,viralpoet,-41.99986979,173.9913121,"New Zealand, 00",New Zealand,2015-06-25 14:47:09+00,2,2
"(pos,620447399400579072,620447399400579072)",Aurora is out near Mount Forest. @DTChapmanPics @eljakeo30 @TheUmno http://t.co/e79IHnT7AG,wwxchaser,43.95652604,-80.74864489,"Mount Forest, 08",Canada,2015-07-13 04:19:22+00,2,2
"(pos,624082864074829824,624082864074829824)",If you have clear skies look north Canada. Aurora is out. Camera picking up nicely but slight glow naked eye @BluFyrePhoto @DTChapmanPics,wwxchaser,60.0843057,-113.641837,"Canada, 00",Canada,2015-07-23 05:05:24+00,2,2
"(pos,624096513241710592,624096513241710592)",Aurora and distant lightning here at #Regina at 1157pm 22jul2015 on my cellphone http://t.co/qyjDpvfHuS,DJHardwired,50.47397557,-104.5149205,"Sherwood No. 159, Saskatchewan",Canada,2015-07-23 05:59:38+00,2,2
"(pos,624103220311265280,624103220311265280)",As if the Alberta skies hadn't been generous enough this week - beautiful #aurora visible now over Sherwood Park! #yegwx #abstorm,MargeauxMorin,53.5022947,-113.3538124,"Sherwood Park, 01",Canada,2015-07-23 06:26:17+00,2,2
"(pos,624115832528842752,624115832528842752)",VISIBLE #AURORA above #Vancouver right now. Not a drill. Not a drill. Look north,five15design,49.24876082,-123.1315083,"Vancouver, 02",Canada,2015-07-23 07:16:24+00,2,2
"(pos,624124686608171008,624124686608171008)",Aurora Borealis Northern lights Vancouver Island and I can see them right now!!!,h0mebythesea,49.64420692,-125.465025,"Vancouver Island, 02",Canada,2015-07-23 07:51:35+00,2,2
"(pos,624128351079407616,624128351079407616)",Nice #aurora  being captured over #Canada  at the mo :-D,chunder10,60.1062122,-113.6620806,"Canada, 00",Canada,2015-07-23 08:06:09+00,2,2
"(pos,629551416986578944,629551416986578944)",Incredibly faint #Aurora now just starting to build north of #Vancouver. It's finally bright enough to silhouette the north shore mountains,five15design,49.24160793,-123.1374093,"Vancouver, 02",Canada,2015-08-07 07:15:28+00,2,2
"(pos,629619408063844352,629619408063844352)",And so it begins: the 2015-2016 aurora borealis season is underway in Alaska! I captured this a few minutes ago... http://t.co/St5XcBr5nm,AlaskaPhotog,63.98210835,-150.0215172,"Alaska, AK",United States,2015-08-07 11:45:39+00,2,2
"(pos,629910685527339009,629910685527339009)",@TamithaSkov the #aurora is active and brightening here at Saskatchewan. 1am 8aug2015 #cellphonography,DJHardwired,50.6792502,-104.625072,"Lumsden No. 189, Saskatchewan",Canada,2015-08-08 07:03:05+00,4,2
"(pos,629915438013485056,629915438013485056)",Aurora very dim now. Isolated instances of brighter spots here and there,DJHardwired,50.68096388,-104.5943214,"Lumsden No. 189, Saskatchewan",Canada,2015-08-08 07:21:58+00,2,2
"(pos,629923624044998656,629923624044998656)",Getting foggy over here on Foxleigh Toad while shooting #aurora 1:52am 8AUG2015 http://t.co/LjQP5HMRMN,DJHardwired,50.58465162,-104.6282918,"Lumsden No. 189, Saskatchewan",Canada,2015-08-08 07:54:30+00,4,2
"(pos,629931557323608064,629931557323608064)",The #aurora dancing above the fog. Seen from Armour Road at #Regina #Saskatchewan at 2:25am 8AUG2015 http://t.co/ApXp8DTimE,DJHardwired,50.49959049,-104.6934479,"Sherwood No. 159, Saskatchewan",Canada,2015-08-08 08:26:01+00,2,2
"(pos,629940859245465600,629940859245465600)","Just a wee #Aurora illuminating the sky above Cypress North #Vancouver right now at 2am - just as the clouds are clearing, nice",five15design,49.2425884,-123.1239854,"Vancouver, 02",Canada,2015-08-08 09:02:59+00,4,2
"(pos,630249867168776192,630249867168776192)",@TamithaSkov active #aurora now 11:30pm CST 8AUG2015 http://t.co/wc6lUR3uer,DJHardwired,50.49132353,-104.6706183,"Regina, Saskatchewan",Canada,2015-08-09 05:30:52+00,2,2
"(pos,632755107252146176,632755107252146176)",A little aurora glow in #ramara Ontario http://t.co/5cHxsR8JK6,spirithands,49.22809803,-84.51558145,"Ontario, 08",Canada,2015-08-16 03:25:48+00,2,2
"(pos,632756221502689280,632756221502689280)","Naked eye visible for about 10 minutes from NE of Wilton, Iowa #auroraborealis @JSydejkoKCCI @WXSchnack @wxphelps http://t.co/UbD8DR9sdO",PBrooksISCN,41.99495671,-93.51166429,"Iowa, IA",United States,2015-08-16 03:30:13+00,2,2
"(pos,632764309387415553,632764309387415553)",The #aurora as seen from Broadview ar 10pm 15 AUG 2015 #Saskatchewan http://t.co/NRqQpWiGvT,DJHardwired,50.35675875,-102.5390977,"Elcapo No. 154, Saskatchewan",Canada,2015-08-16 04:02:22+00,2,2
"(pos,632798179394756608,632798179394756608)",Wow!! 15 mins ago over #Alberta #aurora #northernlights #teamtanner #wx @dartanner http://t.co/vb8MuVbXAY,treetanner,52.2674484,-117.5011313,"Alberta, 01",Canada,2015-08-16 06:16:57+00,2,2
"(pos,632800444226662400,632800444226662400)",Faint aurora visible 15 minutes ago in Ohio. Has since subsided. Better than sitting at home I guess lol http://t.co/9EZjGHnsin,AaronRigsbyOSC,40.23997851,-83.0026872,"Ohio, OH",United States,2015-08-16 06:25:57+00,2,2
"(pos,633181428025454593,633181428025454593)",Getting some #aurora finally. So much cloud cover. #Saskatchewan http://t.co/pyrwINIVYl,DJHardwired,50.75955308,-104.528279,"Lumsden No. 189, Saskatchewan",Canada,2015-08-17 07:39:51+00,2,2
"(pos,633885645547540481,633885645547540481)",@TamithaSkov  Multiple ribbons if active #aurora now appearing 12:16am 19AUG2015 #cellphonography #Saskatchewan http://t.co/UXSUZ7kzov,DJHardwired,50.69603779,-104.6354099,"Lumsden No. 189, Saskatchewan",Canada,2015-08-19 06:18:09+00,2,2
"(pos,633891330196766720,633891330196766720)",The #aurora right now at 12:39am 19aug2015 north of #Regina #Saskatchewan #cellphonography http://t.co/f8HCuX7Q28,DJHardwired,50.67129075,-104.6167218,"Lumsden No. 189, Saskatchewan",Canada,2015-08-19 06:40:44+00,2,2
"(pos,633908107605704704,633908107605704704)","There's still a bright band of green #aurora visible in #Calgary #yyc, but no dancing.",ABBestphotos,51.03657648,-114.1198561,"Calgary, 01",Canada,2015-08-19 07:47:24+00,2,2
"(pos,633937906004979713,633937906004979713)",Definitely the most intense #NorthernLights I've seen in #Anchorage just moments ago. http://t.co/sgKsluB0ZN,SamuelMoore,61.19520712,-149.9266391,"Anchorage, AK",United States,2015-08-19 09:45:49+00,2,2
"(pos,636461134929727488,636461134929727488)",Just saw my first #aurora ever!  Day made.  #Alaska,DavidELevin,63.98120975,-150.0249559,"Alaska, AK",United States,2015-08-26 08:52:14+00,2,2
"(pos,636735651455614976,636735651455614976)",Not the brightest right now but green hue of Auroras visible in southern Wisconsin right now. #Auroras #northernlights #wisconsin,TomPurdyWI,44.48165446,-90.02559979,"Wisconsin, WI",United States,2015-08-27 03:03:03+00,2,2
"(pos,636740392654897157,636740392654897157)","Aurora in New Auburn, Wi right now. Moon really washing them out though. @spann @WEAUHoffman @WeatherNation http://t.co/TKgdyRF4VJ",WiStrmChaser,45.19416939,-91.57578749,"New Auburn, WI",United States,2015-08-27 03:21:54+00,2,2
"(pos,637045208698486784,637045208698486784)",Happily watching the #aurora beat out the moonlight over #Renfrewshire #Scotland right now #northernlights,digitalpict,55.98267304,-4.030522417,"Scotland, SCT",United Kingdom,2015-08-27 23:33:08+00,2,2
"(pos,637053102592520192,637053102592520192)",In complete awe with nature. I can now check seeing the #northernlights off my bucket list. My phoneâ€_ https://t.co/VvjNMWGmGt,tyrannosartoris,64.12736459,-21.93543265,Iceland,Ãçsland,2015-08-28 00:04:30+00,2,2
"(pos,637057726162542592,637057726162542592)",Amazing amazing #aurora in Scotland tonight. Very happy I went out. In awe. Again! @VirtualAstro @TamithaSkov http://t.co/HNK4HtkyqR,gbc123,55.99778915,-4.016666404,"Scotland, SCT",United Kingdom,2015-08-28 00:22:52+00,2,2
"(pos,637079421468430337,637079421468430337)",Aurora is already glowing in the twilight. It will be visible in most areas of Canada tonight. Strong storm possible. http://t.co/shAY5JH8yn,wwxchaser,60.08724528,-113.6621731,"Canada, 00",Canada,2015-08-28 01:49:05+00,2,2
"(pos,637110598472364032,637110598472364032)","Very faint, very low hint of green aurora outside Ottawa right now but moon is not helping. iPhone pic from my yard: http://t.co/t9zHuy3imK",FailedProtostar,45.39321934,-75.71738778,"Ottawa, 08",Canada,2015-08-28 03:52:58+00,2,2
"(pos,637358121409757184,637358121409757184)",En route from #Helsinki travelling south and can see the #NorthernLights glimmering - amazing!! http://t.co/3r4e93RCha,EQUINOXSEARCH,60.16992809,24.89547818,"Helsinki, 01",Finland,2015-08-28 20:16:32+00,4,2
"(pos,637359136729112576,637359136729112576)",Northern lights #northernlights #kustavi @ Kustavi https://t.co/3pIYGuRdeR,jussipekka,60.54576462,21.34768922,"Kustavi, Suomi",Suomi,2015-08-28 20:20:34+00,2,2
"(pos,637359770647797760,637359770647797760)",Amazing #northernlights in South Finland right now. Whole sky dancing #AuroraBorealis,Kronlof,63.98851893,25.97881483,"Republic of Finland, 00",Finland,2015-08-28 20:23:05+00,2,2
"(pos,637375370250047488,637375370250047488)",Beautiful Northern Lights tonight! #northernlights #auroraborealis #Finland http://t.co/HsL89iPT5L,Stripped101,63.98727097,25.96009566,"Republic of Finland, 00",Finland,2015-08-28 21:25:04+00,2,2
"(pos,639652768588804096,639652768588804096)",#Aurora north of #Edmonton 9:56pm MT #northernlights #YEG @TamithaSkov @MargeauxMorin @MikeIsaak #explorealberta http://t.co/EFKjorkWMn,Wherezjeff,53.54501146,-113.4920638,"Edmonton, 01",Canada,2015-09-04 04:14:38+00,2,2
"(pos,640781141146996736,640781141146996736)",Aurora is out in Ontario north of Arthur but only the camera is seeing it right now very low on the horizon. Hoping it gets brighter,wwxchaser,49.24256666,-84.50501039,"Ontario, 08",Canada,2015-09-07 06:58:23+00,2,2
"(pos,640988295841886208,640988295841886208)",Wonderful aurora in Scotland! @VirtualAstro @JacquiMair http://t.co/CKoHVtvOHM,garethpaxton,55.9901284,-4.000879933,"Scotland, SCT",United Kingdom,2015-09-07 20:41:33+00,2,2
"(pos,640994444104323072,640994444104323072)","The northern light aka Aurora borealis is moving across the sky above my house, 1/? reasons to love Norway",stratfordslrh,61.98684221,9.970927805,"Kingdom of Norway, 00",Norway,2015-09-07 21:05:59+00,2,2
"(pos,641007913511833600,641007913511833600)",Tiny #auroraborealis right now over #Uppsala #Sweden,GOrizaola,61.97726949,14.99534907,"Kingdom of Sweden, 00",Sweden,2015-09-07 21:59:30+00,2,2
"(pos,641009055885053952,641009055885053952)","15 minutes ago, tiny #auroraborealis over #Uppsala city centre #Sweden http://t.co/xPlfo6hUhQ",GOrizaola,59.97789481,17.73146106,"Uppsala, 21",Sweden,2015-09-07 22:04:02+00,2,2
"(pos,641009545775607808,641009545775607808)","Unexpected #Auroraborealis tonight, caused by a G2 #solarstorm. Premiere for my #Canon EOS 6D. #aurora in #Stockholm http://t.co/g75fALF0eY",DrRobertWagner,59.49854024,17.96886004,"Stockholm, 26",Sweden,2015-09-07 22:05:59+00,6,2
"(pos,641028868611145728,641028868611145728)","I just continues. I can't go to bed. It is to beautiful. 

#aurora #northernlight #torpgÃ_rdan #bodenâ€_ https://t.co/3zJOV1zJzg",Beastankar,65.81933484,21.67016472,"Boden, Sverige",Sverige,2015-09-07 23:22:46+00,2,2
"(pos,641032891460415488,641032891460415488)","Laying on the floor watching the aurora borealis in the sky, life is good",JKBOY92,65.13681048,21.47179746,"PiteÃ¥, Sverige",Sverige,2015-09-07 23:38:45+00,2,2
